"Parcel ID","Year Built","Building Area","CITYAREA","TOWNSHIPCODE","CITYTWNAREA","Occupancy","Lot Area (sf)","Sale Date","Sale Price","Recording","Assessed Value","Address","Multi Parcel Sale","Vacant","Appr_Total"
"0215303901","1979","0","","29","SPRING VALLEY TWP","Tower - CATV (Heavy Design)","","","","","36510"," ","","N","36510"
"0210305008","1901","4500","PERRY","12","PERRY","Apartment","7000","12/23/2004 12:00:00 AM","139000","2005-771","156130","1315 2ND ST, PERRY","","N","156130"
"0210305008","1901","4500","PERRY","12","PERRY","Apartment","7000","3/12/2024 12:00:00 AM","0","2024-03793","156130","1315 2ND ST, PERRY","","N","156130"
"0210305008","1901","4500","PERRY","12","PERRY","Apartment","7000","4/2/2012 12:00:00 AM","0","2012-6905","156130","1315 2ND ST, PERRY","","N","156130"
"1129337005","1970","4930","ADEL","1","ADEL","Church","34848","","","","1538240","218 N 9TH ST, ADEL","","Y","1538240"
"1129381003","1980","3414","ADEL","1","ADEL","Auto / Impl. Service","8712","","","","0","102 N 10TH ST, ADEL","","Y","182560"
"1129381004","1990","3066","ADEL","1","ADEL","Office - General","2904","","","","0","102 N 10TH ST, ADEL","","Y","306390"
"1129382010","1923","3593","ADEL","1","ADEL","Church","17424","","","","933800","115 S 10TH ST, ADEL","","Y","933800"
"1304202018","1990","3780","REDFIELD","13","REDFIELD","Metal Shop - Post Frame","63225","","","","94540","1312 GRANT ST, REDFIELD","","N","94540"
"1233111002","2017","6064","WAUKEE","16","WAUKEE","Store - Convenience","87207","12/18/2017 12:00:00 AM","5100000","2017-24979","3029080","650 W HICKMAN RD, WAUKEE","","N","3029080"
"1233111002","2017","6064","WAUKEE","16","WAUKEE","Store - Convenience","87207","4/5/2017 12:00:00 AM","1500000","2017-6429","3029080","650 W HICKMAN RD, WAUKEE","Y","N","3029080"
"1605286001","2019","6185","WAUKEE","16","WAUKEE","Office - Medical / Dental","84070.8","12/5/2016 12:00:00 AM","740000","2016-24547","772570","2335 SE LA GRANT PKWY, WAUKEE","Y","N","1921620"
"1605286001","2019","6185","WAUKEE","16","WAUKEE","Office - Medical / Dental","84070.8","10/31/2018 12:00:00 AM","0","2018-20963","772570","2335 SE LA GRANT PKWY, WAUKEE","","N","1921620"
"0918377003","2015","1600","LINDEN","10","LINDEN","Metal Shop - Post Frame","29403","6/5/2013 12:00:00 AM","0","2013-10376","144140","401 W NORTH ST, LINDEN","","N","144140"
"1603113001","2023","11617","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","75242","3/14/2023 12:00:00 AM","0","2023-3315","5420","1450 SE UNIVERSITY AVE, WAUKEE","","N","2183650"
"1603113001","2023","11617","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","75242","3/14/2023 12:00:00 AM","0","2023-3316","5420","1450 SE UNIVERSITY AVE, WAUKEE","","N","2183650"
"1603113001","2023","11617","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","75242","3/14/2023 12:00:00 AM","0","2023-3317","5420","1450 SE UNIVERSITY AVE, WAUKEE","","N","2183650"
"1609202003","2021","11999","WAUKEE","16","WAUKEE","Child Day Care Center","65340","8/27/2020 12:00:00 AM","783744","2020-23040","2869950","1155 SE KETTLESTONE BLVD, WAUKEE","","N","2869950"
"1609202003","2021","11999","WAUKEE","16","WAUKEE","Child Day Care Center","65340","5/21/2021 12:00:00 AM","5044254","2021-17480","2869950","1155 SE KETTLESTONE BLVD, WAUKEE","","N","2869950"
"1611480002","2018","5130","WEST DES MOINES","17","WEST DES MOINES","Store - Retail Small","73440","9/18/2019 12:00:00 AM","0","2019-17464","2235070","180 JORDAN CREEK PKWY, WEST DES MOINES","Y","N","2235070"
"1611480003","2019","5001","WEST DES MOINES","17","WEST DES MOINES","Restaurant","71004","9/18/2019 12:00:00 AM","0","2019-17464","2926470","120 JORDAN CREEK PKWY, WEST DES MOINES","Y","N","2926470"
"1133300011","2015","5400","ADEL","1","ADEL","Metal Warehouse - Post Frame","90604.8","6/13/2014 12:00:00 AM","62600","2014-7642","578610","1505 OLD PORTLAND RD, ADEL","Y","N","578610"
"1133300011","2015","5400","ADEL","1","ADEL","Metal Warehouse - Post Frame","90604.8","7/10/2018 12:00:00 AM","11500","2018-12874","578610","1505 OLD PORTLAND RD, ADEL","","N","578610"
"1604453001","2020","6542","WAUKEE","16","WAUKEE","Store - Convenience","85204","1/19/2022 12:00:00 AM","6561459","2022-2004","3514230","2855 GRAND PRAIRIE PKWY, WAUKEE","","N","3514230"
"1604453002","2020","14071","WAUKEE","16","WAUKEE","Hotel / Motel","110642","","","","6100000","2885 GRAND PRAIRIE PKWY, WAUKEE","","N","6100000"
"0836451001","2001","0","GRIMES","9","GRIMES","School - Class Room","3386790","","","","23397500","2555 W 1ST ST, GRIMES","","Y","23397500"
"1614200032","2007","10973","WEST DES MOINES","17","WEST DES MOINES","Office - General","111513.6","6/2/2003 12:00:00 AM","101000","2003-17763","4585750","8055 MILLS CIVIC PKWY, WEST DES MOINES","","Y","4585750"
"0406401007","1990","2816","WOODWARD","18","WOODWARD","Office - General","3550","5/22/2008 12:00:00 AM","45000","2008-8574","346690","105 E 2ND ST, WOODWARD","","Y","346690"
"0406401007","1990","2816","WOODWARD","18","WOODWARD","Office - General","3550","12/14/1989 12:00:00 AM","0","678-433","346690","105 E 2ND ST, WOODWARD","","Y","346690"
"0735376016","2021","5735","DALLAS CENTER","4","DALLAS CENTER","Shopping Center - Neighborhood","84506","","","","1064460","1403 SUGAR GROVE AVE, DALLAS CENTER","","N","1139880"
"1130300011","2007","720","","1","ADEL","Office - General","2961644.4","","","","366310"," ","","Y","353790"
"0731476002","1972","1200","","30","SUGAR GROVE TWP","Shop","54450","","","","94590"," ","","Y","94590"
"0734200005","1985","3588","DALLAS CENTER","30","SUGAR GROVE TWP","Church","130680","","","","835480","23209 QUINLAN AVE, DALLAS CENTER","","Y","835480"
"0734200901","1985","2392","","30","SUGAR GROVE TWP","School - Class Room","","","","","0"," ","","Y","231820"
"0735351004","2015","1600","","0","N/A","Auto / Truck Wash (Drive-Thru)","21780","12/9/2014 12:00:00 AM","10000","2015-5296","17700"," ","Y","Y","194300"
"0735351004","2015","1600","","0","N/A","Auto / Truck Wash (Drive-Thru)","21780","12/22/1998 12:00:00 AM","0","1998-13873","17700"," ","","Y","194300"
"0735351004","2015","1600","","0","N/A","Auto / Truck Wash (Drive-Thru)","21780","6/18/1998 12:00:00 AM","0","1998-13631","17700"," ","","Y","194300"
"0210202004","2012","5933","PERRY","12","PERRY","Church","117948.6","","","","1200270","2008 8TH ST, PERRY","","Y","1200270"
"1129381007","1980","3414","ADEL","1","ADEL","Auto / Impl. Service","11616","","","","488960","102 N 10TH ST, ADEL","","Y","488960"
"1228325006","2023","68630","WAUKEE","16","WAUKEE","Apartment","471319.2","6/27/2022 12:00:00 AM","1812902","2022-15470","0","200 NW 2ND ST, WAUKEE","Y","N","35020680"
"1605286002","2017","3201","WAUKEE","16","WAUKEE","Office - Medical / Dental","68389.2","12/5/2016 12:00:00 AM","740000","2016-24547","955990","2355 SE LA GRANT PKWY, WAUKEE","Y","N","1141340"
"1224100016","2019","5762","","14","URBANDALE","Office - General","266151.6","6/28/2006 12:00:00 AM","129717","2006-12005","2104850"," ","Y","Y","2104850"
"1224100016","2019","5762","","14","URBANDALE","Office - General","266151.6","7/26/2006 12:00:00 AM","0","2006-12004","2104850"," ","Y","Y","2104850"
"1603100038","2015","28016","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","338025.6","","","","12425060","9500 UNIVERSITY AVE, WEST DES MOINES","","N","12425060"
"0801458001","1970","17866","GRANGER","8","GRANGER","School - Class Room","258430","10/29/2015 12:00:00 AM","0","2015-19969","5115720","2200 STATE ST, GRANGER","","Y","5115720"
"1528477005","2015","1800","VAN METER","15","VAN METER","Mini - Storage","82764","1/16/2007 12:00:00 AM","0","2007-842","163240","35950 R AVE, VAN METER","","N","163240"
"1528477005","2015","1800","VAN METER","15","VAN METER","Mini - Storage","82764","10/9/2006 12:00:00 AM","81000","2006-16496","163240","35950 R AVE, VAN METER","","N","163240"
"1528477005","2015","1800","VAN METER","15","VAN METER","Mini - Storage","82764","4/13/1995 12:00:00 AM","70000","785-565","163240","35950 R AVE, VAN METER","","N","163240"
"1601301002","1994","3750","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","48787","5/19/1994 12:00:00 AM","308604","769-604","1459730","7275 VISTA DR, WEST DES MOINES","","N","1296520"
"1601301002","1994","3750","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","48787","7/25/2007 12:00:00 AM","1440000","2007-11792","1459730","7275 VISTA DR, WEST DES MOINES","","N","1296520"
"1601301002","1994","3750","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","48787","12/22/2012 12:00:00 AM","0","2012-23860","1459730","7275 VISTA DR, WEST DES MOINES","","N","1296520"
"1601301002","1994","3750","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","48787","2/25/2013 12:00:00 AM","0","2013-4178 & 4179","1459730","7275 VISTA DR, WEST DES MOINES","","N","1296520"
"1601301002","1994","3750","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","48787","2/25/2013 12:00:00 AM","0","2013-4175 & 4177","1459730","7275 VISTA DR, WEST DES MOINES","","N","1296520"
"1601301002","1994","3750","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","48787","3/28/2019 12:00:00 AM","0","2019-4579","1459730","7275 VISTA DR, WEST DES MOINES","","N","1296520"
"1601301002","1994","3750","WEST DES MOINES","17","WEST DES MOINES","Restaurant - Fast Food","48787","1/24/2024 12:00:00 AM","1100000","2024-01645","1459730","7275 VISTA DR, WEST DES MOINES","","N","1296520"
"1521485002","1925","3400","VAN METER","15","VAN METER","Store - Retail Small/Office Uppers","4356","1/4/2006 12:00:00 AM","150000","2006-323","297530","408 GRANT ST, VAN METER","","N","297530"
"1521485002","1925","3400","VAN METER","15","VAN METER","Store - Retail Small/Office Uppers","4356","8/3/1998 12:00:00 AM","20000","1998-8747","297530","408 GRANT ST, VAN METER","","N","297530"
"1521485002","1925","3400","VAN METER","15","VAN METER","Store - Retail Small/Office Uppers","4356","12/15/2016 12:00:00 AM","256500","2016-25601","297530","408 GRANT ST, VAN METER","","N","297530"
"1521485002","1925","3400","VAN METER","15","VAN METER","Store - Retail Small/Office Uppers","4356","5/4/2015 12:00:00 AM","0","2015-6635","297530","408 GRANT ST, VAN METER","","N","297530"
"1530154004","1987","1440","","6","DE SOTO","Metal Warehouse - Post Frame","46173.6","5/30/2003 12:00:00 AM","155000","2003-10160","47730"," ","Y","N","48740"
"1530154004","1987","1440","","6","DE SOTO","Metal Warehouse - Post Frame","46173.6","8/7/2014 12:00:00 AM","0","2014-10620","47730"," ","Y","N","48740"
"1530154004","1987","1440","","6","DE SOTO","Metal Warehouse - Post Frame","46173.6","8/16/2018 12:00:00 AM","200000","2018-16721","47730"," ","Y","N","48740"
"1304142008","1900","1704","REDFIELD","13","REDFIELD","Office - General","3696","9/25/2000 12:00:00 AM","3500","2001-2248","50560","1107 THOMAS ST, REDFIELD","","N","94330"
"1304142008","1900","1704","REDFIELD","13","REDFIELD","Office - General","3696","1/21/2022 12:00:00 AM","40000","2022-1890","50560","1107 THOMAS ST, REDFIELD","","N","94330"
"1304142008","1900","1704","REDFIELD","13","REDFIELD","Office - General","3696","12/19/2005 12:00:00 AM","0","2006-1128","50560","1107 THOMAS ST, REDFIELD","","N","94330"
"1304142008","1900","1704","REDFIELD","13","REDFIELD","Office - General","3696","6/24/2003 12:00:00 AM","5500","2003-12314","50560","1107 THOMAS ST, REDFIELD","Y","N","94330"
"1304142008","1900","1704","REDFIELD","13","REDFIELD","Office - General","3696","8/30/2000 12:00:00 AM","0","","50560","1107 THOMAS ST, REDFIELD","","N","94330"
"1234101008","2000","5508","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","41817","1/14/2015 12:00:00 AM","0","2019-15458","1496000","110 E HICKMAN RD, WAUKEE","","N","1530370"
"1234101008","2000","5508","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","41817","3/31/2006 12:00:00 AM","1480000","2006-4888","1496000","110 E HICKMAN RD, WAUKEE","","N","1530370"
"1234101008","2000","5508","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","41817","5/25/2000 12:00:00 AM","200000","2000-5286","1496000","110 E HICKMAN RD, WAUKEE","","N","1530370"
"1234101008","2000","5508","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","41817","3/31/2006 12:00:00 AM","0","2006-4890","1496000","110 E HICKMAN RD, WAUKEE","","N","1530370"
"1234101008","2000","5508","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","41817","1/30/2014 12:00:00 AM","580000","2014-1330","1496000","110 E HICKMAN RD, WAUKEE","","N","1530370"
"1234101008","2000","5508","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","41817","1/30/2014 12:00:00 AM","870000","2014-1331","1496000","110 E HICKMAN RD, WAUKEE","","N","1530370"
"1234101008","2000","5508","WAUKEE","16","WAUKEE","Shopping Center - Neighborhood","41817","3/6/2003 12:00:00 AM","40000","2003-4693","1496000","110 E HICKMAN RD, WAUKEE","","N","1530370"
"0209426001","1949","1856","PERRY","12","PERRY","Metal Shop - Steel Frame","22216","12/6/2017 12:00:00 AM","92500","2017-23927","77050","1401 W 4TH ST, PERRY","Y","N","77050"
"0209426001","1949","1856","PERRY","12","PERRY","Metal Shop - Steel Frame","22216","8/26/2014 12:00:00 AM","75000","2014-11270","77050","1401 W 4TH ST, PERRY","Y","N","77050"
"0209427006","1998","2880","PERRY","12","PERRY","Metal Shop - Post Frame","28500","8/31/2021 12:00:00 AM","140000","2021-25239","101390","1303 W 4TH ST, PERRY","","N","101390"
"0209427006","1998","2880","PERRY","12","PERRY","Metal Shop - Post Frame","28500","7/8/1998 12:00:00 AM","5000","1998-7585","101390","1303 W 4TH ST, PERRY","","N","101390"
"0209427006","1998","2880","PERRY","12","PERRY","Metal Shop - Post Frame","28500","11/4/2010 12:00:00 AM","111000","2010-15296","101390","1303 W 4TH ST, PERRY","","N","101390"
"0209430001","1975","4000","PERRY","12","PERRY","Metal Warehouse - Post Frame","11761.2","12/12/2011 12:00:00 AM","0","2011-17873","89450","1308 W 4TH ST, PERRY","","Y","89450"
"0209430001","1975","4000","PERRY","12","PERRY","Metal Warehouse - Post Frame","11761.2","6/15/2001 12:00:00 AM","35000","2001-6768","89450","1308 W 4TH ST, PERRY","","Y","89450"
"0209430001","1975","4000","PERRY","12","PERRY","Metal Warehouse - Post Frame","11761.2","12/31/2009 12:00:00 AM","85000","2010-117","89450","1308 W 4TH ST, PERRY","","Y","89450"
"0209435001","1994","2880","PERRY","12","PERRY","Metal Warehouse - Milled Wood Frame","15000","6/30/2011 12:00:00 AM","0","2011-8439","0","1120 W 3RD ST, PERRY","Y","N","158040"
"0209435003","1999","864","PERRY","12","PERRY","Metal Office","6500","5/5/2022 12:00:00 AM","240000","2022-10091","127180","1118 W 3RD ST, PERRY","","N","127180"
"0209435003","1999","864","PERRY","12","PERRY","Metal Office","6500","6/30/2011 12:00:00 AM","0","2011-8439","127180","1118 W 3RD ST, PERRY","Y","N","127180"
"0209435004","2016","6440","PERRY","12","PERRY","Metal Warehouse - Rigid Steel Frame","8500","5/11/2010 12:00:00 AM","0","2010-6636","267650","904 WILLIS AVE, PERRY","","Y","267650"
"1132209020","1975","1152","ADEL","0","N/A","Metal Retail Store - Post Frame","435600","6/17/2009 12:00:00 AM","0","2009-10389","183870","611 NILE KINNICK S, ADEL","Y","N","183870"
"0812128001","1997","7970","GRANGER","8","GRANGER","Church","124880","","","","1451800","1904 SYCAMORE, GRANGER","","Y","1451800"
"0812128902","1920","8504","GRANGER","8","GRANGER","School - Class Room","","","","","1230700","1904 SYCAMORE, GRANGER","","Y","1230700"
"0812201007","1997","6040","GRANGER","0","N/A","Church","19800","","","","366880","1910 LOCUST, GRANGER","","N","366880"
"0812201008","1999","4624","GRANGER","0","N/A","Church","9900","","","","246750","1906 LOCUST, GRANGER","","N","246750"
"0812203008","1900","1920","","8","GRANGER","Warehouse (Storage)","8250","","","","0"," ","","Y","0"
"1614234001","2004","3855","WEST DES MOINES","17","WEST DES MOINES","Bank - Branch","21684.17","12/6/2013 12:00:00 AM","1600000","2013-22637","1226420","177 S JORDAN CREEK PKWY #1, WEST DES MOINES","Y","N","1226420"
"1614234001","2004","3855","WEST DES MOINES","17","WEST DES MOINES","Bank - Branch","21684.17","2/12/2014 12:00:00 AM","0","2014-2712","1226420","177 S JORDAN CREEK PKWY #1, WEST DES MOINES","Y","N","1226420"
"1614234002","2004","6000","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","31755.89","2/12/2014 12:00:00 AM","0","2014-2712","1137350","165 S JORDAN CREEK PKWY #2, WEST DES MOINES","Y","N","1137350"
"1614234002","2004","6000","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","31755.89","12/6/2013 12:00:00 AM","1600000","2013-22637","1137350","165 S JORDAN CREEK PKWY #2, WEST DES MOINES","Y","N","1137350"
"1614234003","2004","23196","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","124855.16","4/29/2014 12:00:00 AM","6300000","2014-5185","4688960","165 S JORDAN CREEK PKWY #3, WEST DES MOINES","Y","N","4688960"
"1614234004","2004","20589","WEST DES MOINES","17","WEST DES MOINES","Shopping Center - Neighborhood","107022.78","4/29/2014 12:00:00 AM","6300000","2014-5185","4114910","7450 BRIDGEWOOD BLVD #4, WEST DES MOINES","Y","N","4114910"
"0211376028","1998","10355","PERRY","12","PERRY","Apartment","239580","1/28/2021 12:00:00 AM","954565","2021-4060","1647650","2902 IOWA ST, PERRY","","N","1647650"
"0708104005","1963","2200","MINBURN","11","MINBURN","Apartment","14000","5/30/2023 12:00:00 AM","0","2023-7406","151010","313 LAUREL ST, MINBURN","","N","168460"
"0708104005","1963","2200","MINBURN","11","MINBURN","Apartment","14000","9/6/2005 12:00:00 AM","0","2005-15756","151010","313 LAUREL ST, MINBURN","","N","168460"
"0708104005","1963","2200","MINBURN","11","MINBURN","Apartment","14000","6/8/1988 12:00:00 AM","0","658-742","151010","313 LAUREL ST, MINBURN","","N","168460"
"0708104005","1963","2200","MINBURN","11","MINBURN","Apartment","14000","12/12/2023 12:00:00 AM","170000","2023-18423","151010","313 LAUREL ST, MINBURN","","N","168460"
"0708104005","1963","2200","MINBURN","11","MINBURN","Apartment","14000","10/13/2005 12:00:00 AM","80000","2005-18741","151010","313 LAUREL ST, MINBURN","","N","168460"
"0708151002","2023","3432","","11","MINBURN","Metal Retail Store - Post Frame","10777.4948","10/12/1995 12:00:00 AM","0","796-662","12340"," ","","N","235510"
"0708151002","2023","3432","","11","MINBURN","Metal Retail Store - Post Frame","10777.4948","6/14/2019 12:00:00 AM","0","2019-9553","12340"," ","Y","N","235510"
